created_at,updated_at,extras,id,name,parent_id,jurisdiction_id,classification,sources,links,other_names
2025-01-30 02:06:41.775869+00:00,2025-04-24 03:01:36.220910+00:00,{},ocd-organization/99cfb597-4cbe-44ae-8961-2632a1027aff,Education and the Workforce Committee Workforce Protections,ocd-organization/bcc3f01c-98f0-587d-9730-ff20d286f993,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://edworkforce.house.gov/issues/issue/?IssueID=43424', 'note': ''}]","[{'url': 'https://edworkforce.house.gov/issues/issue/?IssueID=43424', 'note': ''}]","[{'name': 'House Education and the Workforce Committee Workforce Protections', 'end_date': '', 'start_date': ''}, {'name': 'House Education and the Workforce Committee Workforce Protections Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Education and the Workforce Committee Workforce Protections', 'end_date': '', 'start_date': ''}]"
2021-08-16 22:28:20.348968+00:00,2025-04-14 12:54:08.455802+00:00,"{'type': 'house', 'phone': '(202) 225-9191', 'address': 'H312 CAPITOL; Washington, DC 20515'}",ocd-organization/6cd7ffc2-e158-5307-841a-703833e2e058,Rules Committee Rules and Organization of the House,ocd-organization/b7fc755c-15be-57e2-896a-97e29cf09c93,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://rules.house.gov/about/subcommittees/subcommittee-rules-and-organization-house', 'note': ''}, {'url': 'https://theunitedstates.io', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://rules.house.gov/about/subcommittees/subcommittee-rules-and-organization-house', 'note': ''}, {'url': 'https://theunitedstates.io', 'note': ''}, {'url': 'https://unitedstates.github.io', 'note': ''}]","[{'name': 'House Rules Committee Rules and Organization of the House', 'end_date': '', 'start_date': ''}, {'name': 'House Rules Committee Rules and Organization of the House Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Rules Committee Rules and Organization of the House', 'end_date': '', 'start_date': ''}, {'name': 'Rules and Organization of the House', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:44.047181+00:00,2025-03-11 02:42:35.716055+00:00,{'type': 'senate'},ocd-organization/683c99c7-6c70-55d5-812a-a57660333340,Rules and Administration,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.rules.senate.gov', 'note': ''}]","[{'url': 'https://www.rules.senate.gov', 'note': ''}, {'url': 'https://www.rules.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Rules and Administration', 'end_date': '', 'start_date': ''}, {'name': 'Senate Rules and Administration', 'end_date': '', 'start_date': ''}, {'name': 'Senate Rules and Administration Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:44.517515+00:00,2025-03-11 02:42:35.810601+00:00,{'type': 'senate'},ocd-organization/9f3e78d9-3849-5435-8ea4-77c32657f12d,Foreign Relations,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.foreign.senate.gov', 'note': ''}]","[{'url': 'https://www.foreign.senate.gov', 'note': ''}, {'url': 'https://www.foreign.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Foreign Relations', 'end_date': '', 'start_date': ''}, {'name': 'Senate Foreign Relations', 'end_date': '', 'start_date': ''}, {'name': 'Senate Foreign Relations Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.673803+00:00,2025-03-11 02:42:35.535475+00:00,{'type': 'senate'},ocd-organization/3fd7e12f-4fdd-57c6-a93a-2ebe94e59182,Indian Affairs,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.indian.senate.gov', 'note': ''}]","[{'url': 'https://www.indian.senate.gov', 'note': ''}, {'url': 'https://www.indian.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Indian Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Indian Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Indian Affairs Committee', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:43.633482+00:00,2025-02-28 22:57:24.727081+00:00,{},ocd-organization/da10e420-6f2b-4387-a065-3088a4d8489d,"Commerce, Science and Transportation Committee Telecommunications and Media",ocd-organization/dddfe17b-04a1-51e2-97e2-7ee73f018573,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Commerce, Science and Transportation Committee Communications, Media and Broadband', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Communications, Media and Broadband', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Communications, Media and Broadband Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Telecommunications and Media', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Telecommunications and Media Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Commerce, Science and Transportation Committee Communications, Media and Broadband', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Commerce, Science and Transportation Committee Telecommunications and Media', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:45:45.327872+00:00,2025-02-28 22:57:24.762790+00:00,{},ocd-organization/46beef7f-f187-4cd8-8341-c7f91b431b9c,"Commerce, Science and Transportation Committee Consumer Protection, Technology and Data Privacy",ocd-organization/dddfe17b-04a1-51e2-97e2-7ee73f018573,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Commerce, Science and Transportation Committee Consumer Protection, Product Safety and Data Security', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Consumer Protection, Product Safety and Data Security', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Consumer Protection, Product Safety and Data Security Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Consumer Protection, Technology and Data Privacy', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Consumer Protection, Technology and Data Privacy Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Commerce, Science and Transportation Committee Consumer Protection, Product Safety and Data Security', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Commerce, Science and Transportation Committee Consumer Protection, Technology and Data Privacy', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:43.337944+00:00,2025-02-28 22:57:24.988892+00:00,{},ocd-organization/38b0c0cf-fd8e-4f93-b5ca-db502d1555cc,"Commerce, Science and Transportation Committee Aviation, Space and Innovation",ocd-organization/dddfe17b-04a1-51e2-97e2-7ee73f018573,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Commerce, Science and Transportation Committee Aviation Safety, Operations and Innovation', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Aviation Safety, Operations and Innovation', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Aviation Safety, Operations and Innovation Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Aviation, Space and Innovation', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Aviation, Space and Innovation Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Commerce, Science and Transportation Committee Aviation Safety, Operations and Innovation', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Commerce, Science and Transportation Committee Aviation, Space and Innovation', 'end_date': '', 'start_date': ''}]"
2025-02-28 22:57:24.788258+00:00,2025-03-11 02:42:25.724233+00:00,{},ocd-organization/1ee222a4-c619-4504-af82-0471aee09d3e,"Commerce, Science and Transportation Committee Surface Transportation, Freight, Pipelines and Safety",ocd-organization/dddfe17b-04a1-51e2-97e2-7ee73f018573,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Commerce, Science and Transportation Committee Surface Transportation, Freight, Pipelines and Safety', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Surface Transportation, Freight, Pipelines and Safety Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Commerce, Science and Transportation Committee Surface Transportation, Freight, Pipelines and Safety', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:53.048050+00:00,2025-02-28 22:57:25.884915+00:00,{},ocd-organization/209c58ab-db17-4491-93b9-254da25704da,Energy and Commerce Committee Communications and Technology,ocd-organization/6bcc72d7-fb5e-576c-bc59-086572a8da53,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://energycommerce.house.gov/committees/subcommittee/communications-technology', 'note': ''}]","[{'url': 'https://energycommerce.house.gov/committees/subcommittee/communications-technology', 'note': ''}]","[{'name': 'House Energy and Commerce Committee Communications and Technology', 'end_date': '', 'start_date': ''}, {'name': 'House Energy and Commerce Committee Communications and Technology Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Energy and Commerce Committee Communications and Technology', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:53.691415+00:00,2025-02-28 22:57:25.955339+00:00,{},ocd-organization/980fac8b-78d3-4dec-82c1-f16de586faa0,Energy and Commerce Committee Energy,ocd-organization/6bcc72d7-fb5e-576c-bc59-086572a8da53,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://energycommerce.house.gov/committees/subcommittee/energy', 'note': ''}]","[{'url': 'https://energycommerce.house.gov/committees/subcommittee/energy', 'note': ''}]","[{'name': 'House Energy and Commerce Committee Energy', 'end_date': '', 'start_date': ''}, {'name': 'House Energy and Commerce Committee Energy Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Energy and Commerce Committee Energy', 'end_date': '', 'start_date': ''}]"
2025-02-21 19:43:19.094518+00:00,2025-02-28 22:57:26.245312+00:00,{},ocd-organization/c30fb932-9dd9-4b7a-91a4-123ce3447cd0,"Agriculture, Nutrition and Forestry Committee Livestock, Dairy, Poultry and Food Safety",ocd-organization/a956d1a2-9eb0-584e-9f87-e7c1725f62ea,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Agriculture, Nutrition and Forestry Committee Livestock, Dairy, Poultry and Food Safety', 'end_date': '', 'start_date': ''}, {'name': 'Senate Agriculture, Nutrition and Forestry Committee Livestock, Dairy, Poultry and Food Safety Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Agriculture, Nutrition and Forestry Committee Livestock, Dairy, Poultry and Food Safety', 'end_date': '', 'start_date': ''}]"
2025-02-21 19:43:18.822493+00:00,2025-02-28 22:57:26.317400+00:00,{},ocd-organization/3dc083ce-dc03-477f-b169-a0c07908bc0a,"Agriculture, Nutrition and Forestry Committee Conservation, Forestry, Natural Resources and Biotechnology",ocd-organization/a956d1a2-9eb0-584e-9f87-e7c1725f62ea,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Agriculture, Nutrition and Forestry Committee Conservation, Forestry, Natural Resources and Biotechnology', 'end_date': '', 'start_date': ''}, {'name': 'Senate Agriculture, Nutrition and Forestry Committee Conservation, Forestry, Natural Resources and Biotechnology Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Agriculture, Nutrition and Forestry Committee Conservation, Forestry, Natural Resources and Biotechnology', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:50.366769+00:00,2025-02-28 22:57:26.453303+00:00,{},ocd-organization/fec1eb29-ecf5-485a-a48e-10c96a5a50b4,"Homeland Security and Governmental Affairs Committee Border Management, Federal Workforce and Regulatory Affairs",ocd-organization/d49e3a38-0b00-5f65-a060-65a0f5c1541d,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://www.hsgac.senate.gov/subcommittees/bmfwra', 'note': ''}]","[{'url': 'https://www.hsgac.senate.gov/subcommittees/bmfwra', 'note': ''}]","[{'name': 'Senate Homeland Security and Governmental Affairs Committee Border Management, Federal Workforce and Regulatory Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Homeland Security and Governmental Affairs Committee Border Management, Federal Workforce and Regulatory Affairs Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Homeland Security and Governmental Affairs Committee Border Management, Federal Workforce and Regulatory Affairs', 'end_date': '', 'start_date': ''}]"
2025-02-21 19:43:29.983694+00:00,2025-03-21 20:47:07.915915+00:00,{},ocd-organization/b7abd55a-61c4-4e84-870b-e0caca3e450e,Permanent Select Committee on Intelligence Open Source Intelligence,ocd-organization/113271fd-136d-5783-88ed-1f32a955b3ec,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://intelligence.house.gov/subcommittees/open-source-intelligence-osint-subcommittee/default.aspx', 'note': ''}]","[{'url': 'https://intelligence.house.gov/subcommittees/open-source-intelligence-osint-subcommittee/default.aspx', 'note': ''}]","[{'name': 'House Permanent Select Committee on Intelligence Open Source Intelligence', 'end_date': '', 'start_date': ''}, {'name': 'House Permanent Select Committee on Intelligence Open Source Intelligence Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Permanent Select Committee on Intelligence Open Source Intelligence', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.817273+00:00,2025-03-11 02:42:37.366791+00:00,{'type': 'senate'},ocd-organization/7e31db4c-af13-5154-9c3a-aa7dd499c83b,Appropriations,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.appropriations.senate.gov', 'note': ''}]","[{'url': 'https://www.appropriations.senate.gov', 'note': ''}, {'url': 'https://www.appropriations.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Appropriations', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Appropriations', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:44.865734+00:00,2025-03-11 02:42:37.923378+00:00,{'type': 'senate'},ocd-organization/8ee68103-d651-5d41-a5a1-3354e3314b91,Energy and Natural Resources,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.energy.senate.gov', 'note': ''}]","[{'url': 'https://www.energy.senate.gov', 'note': ''}, {'url': 'https://www.energy.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Energy and Natural Resources', 'end_date': '', 'start_date': ''}, {'name': 'Senate Energy and Natural Resources', 'end_date': '', 'start_date': ''}, {'name': 'Senate Energy and Natural Resources Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.560778+00:00,2025-03-11 02:42:36.282911+00:00,{'type': 'senate'},ocd-organization/14d6c954-3d17-5ba0-b6b6-b2239860473d,"Banking, Housing and Urban Affairs",ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://banking.senate.gov', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.banking.senate.gov', 'note': ''}]","[{'url': 'https://banking.senate.gov', 'note': ''}, {'url': 'https://banking.senate.gov/', 'note': 'homepage'}, {'url': 'https://www.banking.senate.gov', 'note': ''}]","[{'name': 'Senate Banking, Housing and Urban Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Banking, Housing and Urban Affairs Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Banking, Housing and Urban Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Banking, Housing, and Urban Affairs', 'end_date': '', 'start_date': ''}]"
